,x,y,target
0,-26.054244995117188,-25.89999008178711,0.0
1,12.433310508728027,10.793609619140625,0.0
2,-3.1548521518707275,5.3662567138671875,0.0
3,15.256975173950195,-8.193178176879883,1.0
4,-56.14409255981445,24.909061431884766,0.0
5,45.942405700683594,-4.68032693862915,1.0
6,-7.225490570068359,9.27428913116455,0.0
7,-66.58049774169922,8.865129470825195,0.0
8,13.243738174438477,24.196359634399414,0.0
9,-42.79794692993164,0.49410736560821533,0.0
10,11.478893280029297,38.00056076049805,0.0
11,-53.04974365234375,18.343801498413086,0.0
12,31.271419525146484,6.909259796142578,1.0
13,-20.736169815063477,27.94246482849121,0.0
14,-11.385164260864258,31.292682647705078,0.0
15,48.71498107910156,6.591066360473633,1.0
16,-22.147560119628906,-35.82585525512695,0.0
17,25.210712432861328,-13.528127670288086,1.0
18,-14.348270416259766,19.331573486328125,0.0
19,14.992953300476074,9.61875057220459,1.0
20,-23.43859100341797,-47.155738830566406,0.0
21,16.59669303894043,-6.285439968109131,1.0
22,-14.594927787780762,-6.53158712387085,0.0
23,-70.11125183105469,4.638579845428467,0.0
24,15.32542896270752,21.69936752319336,1.0
25,34.56306457519531,-35.21319580078125,1.0
26,55.903751373291016,0.17838625609874725,1.0
27,-10.170056343078613,3.8216984272003174,0.0
28,-24.126293182373047,-43.525394439697266,0.0
29,45.94413757324219,-27.401811599731445,1.0
30,56.237586975097656,-11.580378532409668,1.0
31,22.904672622680664,-8.768857955932617,1.0
32,-18.665189743041992,-24.493436813354492,0.0
33,-24.553211212158203,23.510000228881836,0.0
34,31.048717498779297,31.246095657348633,1.0
35,48.25661087036133,-1.6553361415863037,0.0
36,-43.84937286376953,26.467256546020508,0.0
37,-7.767819404602051,17.852998733520508,0.0
38,1.1584959030151367,-19.348264694213867,0.0
39,11.129373550415039,7.26981782913208,0.0
40,26.702592849731445,-41.09074020385742,1.0
41,-36.80626678466797,18.48749351501465,0.0
42,-24.302400588989258,-11.580744743347168,0.0
43,61.388126373291016,-20.569093704223633,1.0
44,-39.51971435546875,24.291343688964844,0.0
45,21.051776885986328,19.942468643188477,1.0
46,57.07511901855469,-18.427093505859375,1.0
47,-12.43714714050293,26.913677215576172,0.0
48,25.65949821472168,-42.310340881347656,1.0
49,-32.28219985961914,-22.83913230895996,0.0
50,44.26291275024414,9.649334907531738,1.0
51,-24.976341247558594,3.731387138366699,1.0
52,-25.334562301635742,-37.43177795410156,0.0
53,-17.94428253173828,28.421655654907227,0.0
54,18.783998489379883,-35.4182243347168,0.0
55,11.961410522460938,30.623634338378906,0.0
56,0.8288074135780334,10.138792037963867,0.0
57,15.271753311157227,-17.83340072631836,1.0
58,-69.29647827148438,4.5817155838012695,0.0
59,40.48910140991211,0.6341390013694763,1.0
60,-39.28908157348633,-0.6748149991035461,1.0
61,-16.21858024597168,-31.640926361083984,1.0
62,54.025550842285156,-11.648283958435059,1.0
63,12.052677154541016,-3.165156364440918,1.0
64,-11.971059799194336,27.677967071533203,0.0
65,-2.096022605895996,23.890342712402344,0.0
66,21.89555549621582,-7.770220756530762,1.0
67,50.75049591064453,16.582414627075195,1.0
68,-18.854887008666992,-6.599247932434082,0.0
69,47.36813735961914,17.91228485107422,1.0
70,-23.60245132446289,-11.574397087097168,0.0
71,-21.0869197845459,28.578815460205078,0.0
72,-66.80863189697266,9.903190612792969,0.0
73,-44.03133773803711,-6.772227764129639,0.0
74,-25.073394775390625,-28.28752326965332,0.0
75,14.297916412353516,35.8849983215332,0.0
76,14.917810440063477,10.267752647399902,1.0
77,41.479732513427734,-7.637418270111084,1.0
78,-36.94320297241211,11.877982139587402,0.0
79,28.813587188720703,30.026945114135742,1.0
80,56.98256301879883,8.511232376098633,0.0
81,37.78873062133789,14.965431213378906,0.0
82,47.23950958251953,9.628283500671387,1.0
83,-20.689931869506836,28.83932876586914,0.0
84,-3.2778689861297607,23.401548385620117,0.0
85,-67.98365783691406,0.6506427526473999,0.0
86,11.478096961975098,19.781496047973633,0.0
87,-4.994264125823975,25.696109771728516,0.0
88,-30.113792419433594,3.9445691108703613,1.0
89,60.82319641113281,-20.04925537109375,1.0
90,1.0675899982452393,-14.401806831359863,0.0
91,46.572509765625,8.289414405822754,0.0
92,-54.75402069091797,23.92362403869629,0.0
93,60.19906997680664,-17.45145606994629,1.0
94,49.735069274902344,9.137638092041016,1.0
95,2.1623127460479736,-13.62142562866211,0.0
96,1.9744987487792969,-20.73949432373047,0.0
97,-26.41290855407715,-17.518728256225586,0.0
98,-16.57645034790039,38.765541076660156,0.0
99,20.804325103759766,18.60069465637207,1.0
100,-54.58346939086914,25.096437454223633,0.0
101,-44.275115966796875,28.365243911743164,0.0
102,-70.90201568603516,8.520695686340332,0.0
103,54.41578674316406,-0.3673664927482605,1.0
104,15.489784240722656,4.807969570159912,1.0
105,41.066810607910156,10.989160537719727,1.0
106,-20.072383880615234,24.636987686157227,0.0
107,-70.54122161865234,4.622830390930176,0.0
108,10.927087783813477,8.255019187927246,0.0
109,12.630789756774902,-2.8674230575561523,0.0
110,-70.93013000488281,5.237249851226807,0.0
111,43.341583251953125,-9.32652759552002,1.0
112,-24.42243194580078,-38.7288932800293,0.0
113,-30.840734481811523,-20.43586540222168,0.0
114,-12.19785213470459,30.055870056152344,0.0
115,-18.804086685180664,32.07497024536133,0.0
116,57.60017395019531,-15.200979232788086,1.0
117,13.555644989013672,8.220503807067871,1.0
118,11.03087329864502,40.460723876953125,0.0
119,35.6119384765625,17.448596954345703,1.0
120,3.0132434368133545,-13.38958740234375,0.0
121,5.151657581329346,28.936203002929688,0.0
122,-31.953754425048828,-3.3086652755737305,0.0
123,2.9933414459228516,-20.598329544067383,0.0
124,22.835073471069336,6.572403430938721,0.0
125,13.854884147644043,25.276216506958008,0.0
126,-10.472610473632812,35.49165725708008,0.0
127,15.661906242370605,33.900169372558594,0.0
128,-28.528968811035156,-28.718523025512695,0.0
129,44.07601547241211,9.144716262817383,1.0
130,-54.258262634277344,18.568635940551758,0.0
131,-39.22319412231445,-11.9522705078125,0.0
132,35.62003707885742,2.7842226028442383,1.0
133,1.5139802694320679,-13.141128540039062,0.0
134,44.33866500854492,-25.44061279296875,1.0
135,-9.636137008666992,-10.184111595153809,0.0
136,-15.07038402557373,-27.803974151611328,0.0
137,-27.407941818237305,-33.19767761230469,0.0
138,-35.20703125,-22.378467559814453,0.0
139,-14.963457107543945,35.88493347167969,0.0
140,-8.857390403747559,-2.1355652809143066,0.0
141,38.70533752441406,-23.594961166381836,1.0
142,23.62394905090332,28.262208938598633,0.0
143,-3.626106023788452,19.435792922973633,0.0
144,34.619224548339844,8.067642211914062,0.0
145,3.2490241527557373,7.444907188415527,0.0
146,44.96472930908203,-20.802013397216797,1.0
147,20.835784912109375,-12.83791446685791,1.0
148,-31.51542854309082,-19.961694717407227,0.0
149,-23.747373580932617,-21.61250114440918,0.0
150,19.338775634765625,-35.741390228271484,1.0
151,-13.554430961608887,35.9404182434082,0.0
152,-10.458937644958496,-5.891016960144043,0.0
153,22.19694709777832,32.69860076904297,0.0
154,0.6481766700744629,-15.165995597839355,0.0
155,13.079524040222168,38.05522537231445,0.0
156,61.9728889465332,-22.144367218017578,1.0
157,-24.640247344970703,-25.995359420776367,0.0
158,12.311211585998535,-19.52740478515625,1.0
159,-12.287381172180176,-8.010391235351562,0.0
160,46.19684600830078,-21.0045166015625,1.0
161,55.84087371826172,-13.203146934509277,1.0
162,-8.121914863586426,18.360231399536133,1.0
163,-3.889845371246338,5.795280456542969,0.0
164,52.129608154296875,6.883264541625977,0.0
165,-25.85256004333496,-42.993324279785156,0.0
166,0.09372518956661224,8.093535423278809,0.0
167,-21.209104537963867,-48.107975006103516,0.0
168,-20.792470932006836,-48.94890213012695,0.0
169,-20.45475959777832,-55.87611770629883,0.0
170,-16.439319610595703,-4.095244407653809,0.0
171,-12.096129417419434,-4.814408779144287,0.0
172,-21.962181091308594,-32.12667465209961,0.0
173,-70.4402084350586,6.108834266662598,0.0
174,-5.386958599090576,34.04751205444336,0.0
175,13.728974342346191,10.137975692749023,1.0
176,52.18856430053711,-18.773298263549805,1.0
177,27.522329330444336,-11.706944465637207,1.0
